,Year,MovieId,Name,tmdb_id,tmdb_title
1786,2024,28880,JUNG KOOK: I AM STILL THE PARTY EDITION,,
1788,2024,29608,NCT DREAM Mystery Lab: DREAM,,
1790,2024,14880,EYES ON ME : THE MOVIE,,
1795,2024,26786,BTOB,,
1805,2024,28384,XIA CONCERT MOVIE CHAPTER 1：RECREATION,,
1810,2024,28760,恐怖日常怪談,,
1811,2024,28475,FIGHTING！女孩們,,
1814,2024,28271,《劇場版 SUPER WINGS：究極加速》,,
1816,2024,26911,下女的誘惑 經典重映,,
1819,2024,26806,Strike！娜英,,
1820,2024,27763,彼此的日子 In Our Day,,
1821,2024,29371,旅人所嚮,,
1822,2024,29656,EPIK HIGH 20 THE MOVIE,,
1828,2024,28000,200%小狼人,,
1832,2024,27833,怪奇家族,,
1837,2024,25631,五月的35日,,
1842,2024,27553,維莉狄雅娜,,
1845,2024,27552,被遺忘的人,,
1849,2024,29617,愛與怒,,
1859,2024,25397,在旅途中：方濟各的朝聖之旅,,
1862,2024,27548,不存在的騎士,,
1866,2024,28158, 情慾出走的女人,,
1869,2024,27047,錢不夠用3：全部夠用,,
1873,2024,29084,這就是聖誕節,,
1875,2024,27549,柏格曼的幽靈,,
1879,2024,27768,媽的人生願望,,
1885,2024,25081,人類之巔3,,
1901,2024,27784,猛鬼聲泣泣,,
1920,2024,20365,世界上最爛的人,,
1921,2024,18053,女畫家與偷畫賊,,
1924,2024,27550,馬奎斯之愛與群魔,,
1928,2024,29190,焚城,,
1934,2024,21732,花樣年華 4K數位修復版,,
1935,2024,20716,重慶森林 4K數位修復版,,
1937,2024,18149,墮落天使  4K數位修復版,,
1939,2024,23519,2046 4K數位修復版,,
1943,2024,16139,東邪西毒：終極版,,
1958,2024,26764,反貪風暴之加密危機,,
1959,2024,18620,春光乍洩  4K數位修復版,,
1976,2024,27651,凡尼亞（英國國家劇院現場）,,
1980,2024,28745,布勒合唱團：直到盡頭 ,,
1982,2024,25773,少年Pi的奇幻漂流（英國國家劇院現場）,,
1983,2024,26750,老鬼當家 ,,
1984,2024,26265,直線偏執狂（英國國家劇院現場）,,
1986,2024,27841,好人赫德（英國國家劇院現場）,,
1987,2024,27998,致英格蘭（英國國家劇院現場）,,
1988,2024,26277,海鷗 （英國國家劇院現場）,,
1990,2024,27951,激情年代（英國國家劇院現場）,,
1993,2024,25894,塵埃之書：野美人號（英國國家劇院現場）,,
1999,2024,17581,平克佛洛伊德：迷牆,,
2001,2024,26882,城市時裝速記,,
2003,2024,21117,捍衛戰士: 獨行俠,,
2004,2024,27655,腦筋急轉彎2 ,,
2008,2024,23049,黑豹 2：瓦干達萬歲,,
2009,2024,26945,哥吉拉與金剛 : 新帝國,,
2012,2024,26399,水行俠 失落王國 ,,
2014,2024,27834,神偷奶爸 4,,
2016,2024,20810,小小兵2:格魯的崛起,,
2024,2024,26066,驚奇隊長 2 ,,
2027,2024,28565,小丑：雙重瘋狂 ,,
2030,2024,29206,神鬼戰士 2,,
2044,2024,25460,汪汪隊立大功：超級大電影（國語版）,,
2046,2024,26678,機密特務:阿蓋爾,,
2047,2024,26210,拿破崙 ,,
2051,2024,26090,泰勒絲 | 年代巡迴演唱會電影,,
2061,2024,25709,大法師:信徒,,
2067,2024,28892,微笑 2,,
2069,2024,29633,音速小子 3,,
2077,2024,26241,魔髮精靈：樂團在一起 ,,
2096,2024,25493,笨錢效應 ,,
2100,2024,16078,銀翼殺手最終版,,
2110,2024,25393,偉大的十四世：達賴喇嘛,,
2117,2024,22222,蜘蛛人：無家日 戲院加長版,,
2121,2024,28919,幕前幕後：范克萊本鋼琴大賽,,
2122,2024,25211,劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE ,,
2123,2024,26687,佩佩的電影派對（國語版）,,
2138,2024,28083,熊貓大冒險 ,,
2140,2024,27546,麥可傑克森：未來的未來演唱會電影,,
2145,2024,28928,超／人：克里斯多夫李維傳奇故事,,
2148,2024,9159,坂本龍一:async紐約現場,,
2153,2024,23787,鬼玩人 4K數位修復版,,
2157,2024,28507,保羅‧賽門：無眠樂章,,
2162,2024,21038,深海獵奇,,
2164,2024,21040,馬達加斯加：狐猴之島,,
2165,2024,21039,最後的冰川,,
2169,2024,21041,哈勃望遠鏡,,
2171,2024,21036,小行星獵人,,
2173,2024,21037,回歸野性,,
2174,2024,29525,終極制裁者,,
2175,2024,23287,大熊貓,,
2181,2024,26403,海豚男孩-國語版,,
2192,2024,27555,女僕日記,,
2195,2024,29620,惡狼年代,,
2197,2024,3955,珍妮德爾曼,,
2198,2024,6581,她與他們的愛情,,
2207,2024,27416,瑪麗亞‧蒙特梭利,,
2208,2024,29471,艾曼紐1974 4K修復版導演版,,
2210,2024,29527,艾曼紐2024,,
