MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year,Name_search,Name_map,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,title_map
25522,817,中華民國,春行,2024-11-22,王品文##彭紫惠,44.0,30,2808422,0,11851,0,0.000516788158325,60,2808422,11851,903890,1671118,2024,春行,春行,False,/3FOD1JxiFewmdvJ7PXqvTQfVmQ4.jpg,[18],1083971.0,zh,春行,家裡的漏水止不了，老夫妻的日常相罵也沒完沒了。拌嘴、嫌棄、叮囑，這是跛腳男人欽福和逞強女人秀緞的日常，從城裡五金行走回山上老屋的路總是漫長，只是吵完了會相依擦藥，跌倒了也會相扶逗笑。老倆口在台北近郊相依為命，等著時間慢慢走，看似無盼無求，直到某日，死亡悄悄降臨小屋。當離家已久的兒子再度敲響家門，一直獨守著祕密的欽福，也將迎來一個潮濕又綿長的春季。,2.001,/it9vGkMknYN94N9rTrYsvxCyDpD.jpg,2024-11-22,春行,False,0.0,0.0,春行
29611,819,中華民國,交換禮物,2024-12-25,寬魚國際股分有限公司##六六喜喜股份有限公司##影市堂股份有限公司##文化內容策進院,12.0,55,2089591,0,8312,0,0.00036246250713,28,2089591,8312,963315,2204238,2024,交換禮物,交換禮物,False,,[99],1395259.0,zh,交換禮物,本片由《看不見的台灣》林明謙導演、曾寶儀旁白，歷時四年的真實記錄與真情理悟，將癌症轉化成人們生命中本就會預見的挫折與困難，給予觀眾力量，只要用勇氣面對、做自己相信的選擇，一切都有可能。,0.643,/cbyHSNKJj99LaW6WlgdFYpeKbR6.jpg,2024-12-25,交換禮物,False,0.0,0.0,交換禮物
27175,820,中華民國,我父英風,2024-08-02,財團法人楊英風藝術教育基金會,59.0,22,2039163,0,9342,0,0.000407377856305,59,2039163,9342,356940,913797,2024,我父英風,我父英風,False,,[99],1297616.0,zh,我父英風,《我父英風》從楊英風三女釋寬謙的視角，引領觀眾一探楊英風的成長經歷與深情人生，以及他創作的豐富與多樣。釋寬謙更跨越亞洲、美洲，藉由尋找父親失落的作品，重塑她心中父親的完整樣貌。蕭瓊瑞、神林恆道、朱銘、劉國松、謝里法、林保堯、陳履生、丁寧、林絲緞、潘襎等大家，片中更見證了這位一代大師引領臺灣藝術的百年風華。,0.773,/vRn9O34kRhnsQ4NztilYRLVpr3g.jpg,2024-08-02,我父英風,False,0.0,0.0,我父英風
28830,822,中華民國,默殺：無聲之地,2024-10-18,天地根映像國際有限公司##大腕影業國際有限公司,42.0,52,1932558,0,7916,0,0.000345194081622,42,1932558,7916,1131059,1241805,2024,默殺：無聲之地,默殺：無聲之地,False,/mpwzKixMwtSmRdccc2SocBSQS5V.jpg,"[80, 53]",1019828.0,zh,默殺：無聲之地,靜穆女中的學生失蹤案接連不斷，與連續不止的雨天一樣，隱隱不安滲透人心；特教生小彤終日沉默，警官質疑她是案件的關鍵目擊者，試圖尋獲線索。校慶前夕，當校長拉開儀式布條時，一具女屍從天而降，全場震驚四處逃竄；警方追查一連串失蹤案與女屍的關聯，媒體更大肆曲解報導。原來，多年前這裡曾發生過一起墜樓案件，死者父親與小彤似乎都與此有所關聯……。　,6.587,/jEo1VjeFLGDysghnfup9ydcFkcm.jpg,2024-10-18,默殺：無聲之地,False,6.7,8.0,默殺：無聲之地
28088,823,中華民國,為我辦一場西式的喪禮,2024-10-25,影響原創影視股份有限公司##甯聚力文創事業有限公司##象新立文化事業有限公司##東橫一有限公司,41.0,29,1882267,0,7132,0,0.000311006087686,41,1882267,7132,629794,990959,2024,為我辦一場西式的喪禮,為我辦一場西式的喪禮,False,/4h37w3FgHwkPhEnyRylfC0yAYAz.jpg,[14],1235022.0,zh,為我辦一場西式的喪禮,大家說，釘仔跳海了，但是他明明就好端端站在我的面前。他用手語對我說：為我辦一場西式的喪禮。我一直不知道該怎麼辦──不管是西式的喪禮，還是自己面對的所有鳥事。釘仔的出現與消失，一定有什麼想告訴自己的事。,0.823,/4gGugNi66pC8VFuP0isUmKxu9MI.jpg,2024-10-25,為我辦一場西式的喪禮,False,0.0,0.0,為我辦一場西式的喪禮
28200,826,中華民國,OZONE 青春冒險,2024-08-07,寬想國際娛樂有限公司##台灣索尼音樂娛樂股份有限公司,7.0,9,1784900,0,4348,0,0.000189603823508,7,1784900,4348,1784900,432790,2024,OZONE 青春冒險,OZONE青春冒險,False,/9xoY0JvR50JzSafalXOhGULiKBP.jpg,[99],1318638.0,zh,Ozone青春冒險,台灣首部男團實境電影《Ozone青春冒險》，除收錄綜藝裡精彩畫面外，更有他們首次在台北流行音樂中心舉辦演唱會與首爾拍攝MV，等等珍貴的幕後直擊，讓全台觀眾感受超人氣第一男團在大銀幕的魅力。,0.121,/qJnItSI1jiTqis7WfhYD9vDL8rK.jpg,2024-08-07,Ozone青春冒險,False,0.0,0.0,OZONE青春冒險
27961,828,中華民國,導演你有病,2024-09-06,子鉅國際有限公司##莎美娜投資股份有限公司##運永投資有限公司##雷宮製作有限公司,36.0,29,1364582,0,5352,0,0.00023338538717,36,1364582,5352,808272,949851,2024,導演你有病,導演你有病,False,,"[18, 35]",1226599.0,zh,導演你有病,一個時間旅行者。他穿越時空來到一家即將破產的電影公司，帶領劇組拍攝一部驚悚恐怖片。過程中發生了很多搞笑的意外。,0.559,/hWUjQ1u5ceWNWb0A9kcLgJQLWp7.jpg,2024-09-06,導演你有病,False,0.0,0.0,導演你有病
27017,829,中華民國,雪水消融的季節,2024-09-27,羅苡珊##希望影視行銷股份有限公司,50.0,20,1252358,0,5284,0,0.000230420101982,50,1252358,5284,183478,640532,2024,雪水消融的季節,雪水消融的季節,False,/AisoKuczONKDdUxrQcmmZoRb2PO.jpg,[99],1255586.0,zh,雪水消融的季節,失聯兩個月後，我的摯友宸君和聖岳在尼泊爾的一個山洞裡被尋獲。宸君在獲救前三天離世，而倖存的聖岳帶回宸君給我的信，並告訴我他們的約定：活下來的人要說出這個故事。我於是拿起相機，面對人生中首次親暱的死亡。在雪融的季節，有些事物重見天日，有些事物則隨之消逝。當我追索宸君的腳步來到洞口時，等待我的會是什麼？,2.283,/r3qJdGVdnWUg1zlAjVYddhNtNaq.jpg,2024-09-27,雪水消融的季節,False,0.0,0.0,雪水消融的季節
27443,832,中華民國,阿姨，上學囉！,2024-07-19,財團法人天主教失智老人社會福利基金會,54.0,19,1100649,0,4899,0,0.00021363135496,54,1100649,4899,222450,666409,2024,阿姨，上學囉！,阿姨，上學囉！,False,,[99],1308707.0,zh,阿姨，上學囉！,,0.111,/wBcv9yaNUv6ELacPmJSf2rhbwhP.jpg,2024-07-19,阿姨，上學囉！,False,0.0,0.0,阿姨，上學囉！
27328,833,中華民國,夏日的文化洋行,2024-05-14,異象國際傳播有限公司,35.0,8,960300,0,4268,0,0.000186115252698,35,960300,4268,193240,743360,2024,夏日的文化洋行,夏日的文化洋行,,,,,,,,,,,,,,,
27340,834,中華民國,環南時候,2024-05-31,臺北市政府文化局##臺北市市場處##李鼎國際文化有限公司,28.0,27,896244,0,3645,0,0.000158948007518,28,896244,3645,527155,599792,2024,環南時候,環南時候,False,/hKJX8QfZFDmRuXNoFORXPM20N05.jpg,"[18, 14]",1085574.0,zh,環南時候,2022年的台北，已經是一個多元的城市。一座位在台北在淡水河與新店溪沖刷上的三角洲上，有一座擁有55年歷史提供整個首都食材的傳統市場，他們叫它「環南」。有人的地方就有江湖，1991年的「環南市場」當然就有了「環南四少」！有少年的地方就有氣血方剛的純愛，只不過屬於「環南四少」的純愛，跟市場多元的食材一樣，有著如秘密一般的多元情感。唯一的證據，就是那張只有三個人，卻標明「環南四少」的照片。但當年大家都不知道這「三男一女」的環南四少，其中大家以為28歲的第四少，居然來自2022年⋯⋯。,1.98,/wqryUv4NygNuukyXcaqObWqYOsG.jpg,2024-05-31,環南時候,False,6.0,1.0,環南時候
28097,837,中華民國,優雅的相遇,2024-12-13,張作驥電影工作室有限公司,20.0,16,804921,0,3634,0,0.000158468329031,31,804921,3634,415800,378852,2024,優雅的相遇,優雅的相遇,False,/X5QdnqRhbS6YaxI1Zo5w9bQ1dZ.jpg,[18],1239035.0,zh,優雅的相遇,全球疫情蔓延，青年阿勳頓時失去工作而回到阿公的老家，一棟有著狹窄長廊外觀的老公寓，新舊的相遇隨著命運來到阿勳面前。,1.548,/5p8KtopEdDt3fd8mTv1gtep8DiY.jpg,2024-12-13,優雅的相遇,False,0.0,0.0,優雅的相遇
23377,838,中華民國,（真）新的一天,2024-03-22,紅色製作有限公司##海鵬影業有限公司##新騎資訊有限公司,31.0,21,641440,0,2748,0,0.000119832407314,31,641440,2748,403249,305593,2024,,,,,,,,,,,,,,,,,
29502,839,中華民國,非想非非想,2024-12-27,財團法人優人文化藝術基金會## 牽猴子股份有限公司,12.0,19,619680,0,2315,0,0.000100950517806,28,619680,2315,303960,560655,2024,非想非非想,非想非非想,False,,[99],1341782.0,zh,非想非非想,優人神鼓紀錄片。一段30年的重生之路，台灣藝術文化史的重要見證！,0.312,/238XmXkooQHdUj73RgPOZjcIbCd.jpg,2024-12-27,非想非非想,False,0.0,0.0,非想非非想
29430,842,中華民國,故事 開始的地方—希望閱讀,2025-01-03,財團法人天下雜誌教育基金會,12.0,13,534010,0,2230,0,9.72439113210533e-05,26,534010,2230,284310,389279,2024,故事 開始的地方—希望閱讀,故事開始的地方—希望閱讀,,,,,,,,,,,,,,,
28311,843,中華民國,念念眷村：文學裡的眷村故事,2024-10-10,全國眷村文化保存聯盟,26.0,10,497605,0,2335,0,0.000101822660508,26,497605,2335,213530,227578,2024,念念眷村：文學裡的眷村故事,念念眷村：文學裡的眷村故事,False,,[99],1311577.0,zh,念念眷村：文學裡的眷村故事,1949 年從中國大陸移居臺灣各地的族群，大批國軍及其眷屬隨中央政權撤退來臺，這些陸續從中國大陸移居臺灣近 60 多萬的軍人及數目不詳的眷屬，造就後來的眷村文化。本片使用影像記錄眷村文學作家心路歷程，包括被譽為「詩壇鐵三角」的洛夫、張默、瘂弦，三人創辦的《創世紀》詩刊，影響臺灣詩壇的走向逾一甲子。更獨家呈現傑出小說家和散文家斯人斯事介紹，從司馬中原、朱西甯、齊邦媛、白先勇，到陳芳明、封德屏、袁瓊瓊、蘇偉貞、朱天心、梅家玲、張啟疆等，以採訪、實景、重現、新聞片段、照片、動畫、主題歌曲各種元素，書寫眷村生活的各個面向，重現眷村生活與記憶。,0.455,/2VtXTiDr95S1UkWCfd7VciV8awh.jpg,2024-10-10,念念眷村：文學裡的眷村故事,False,0.0,0.0,念念眷村：文學裡的眷村故事
28363,844,中華民國,默視錄,2024-11-15,文化內容策進院##飛望影像有限公司##Akanga Film Asia##Films de Force Majeure##Cinema Inutile,31.0,28,424559,0,1795,0,7.827480754317968e-05,31,424559,1795,214255,233911,2024,默視錄,默視錄,False,/1beVQxKqtRkEwl3gY9TVXwnCrdp.jpg,"[80, 9648, 53, 18]",948184.0,zh,默視錄,女兒在公園遊樂場離奇失蹤後，一對年輕夫妻與母親的生活也徹底變了樣。他們絕望奔找女兒，直到私密偷拍光碟送達，案情出現一線曙光，卻發現有人正在監視著這個家。一家人不得不在門口裝上監控反制窺探者，卻讓自己的生活暴露得更加蒼白赤裸。隨著偷拍者的身分逐漸曝光，每個家庭成員終將迎來屬於自己的真相⋯⋯。,1.98,/6ohJCscMK2GWyR03eg1pccqrxBp.jpg,2024-11-15,默視錄,False,7.7,3.0,默視錄
27660,845,中華民國,客人主人,2024-06-19,財團法人公共電視文化事業基金會,6.0,9,360620,0,1417,0,6.179131046723432e-05,6,360620,1417,360620,227680,2024,客人主人,客人主人,False,,[99],1305515.0,zh,客人主人,以臺灣客家族群三百年來如何面對族群生存的故事為主述，切入漢原、閩粵、本島日本、本省外省，以至於臺灣中國各種分類系統的歷史緣由。也藉由說書、訪談、動畫、舞蹈等藝術表達，回應每個時代遭逢中，我們究竟是誰？「臺灣人」的意涵，又是什麼？,0.417,/paiDDJb5BEmqXkybPB4Vn7jj6PY.jpg,2024-08-21,客人主人,False,0.0,0.0,客人主人
28070,846,中華民國,滿七,2024-08-30,映虹影視有限公司##太睿投資有限公司,5.0,6,274540,0,1148,0,5.006099111953775e-05,5,274540,1148,274540,274540,2024,滿七,滿七,False,,[18],1239038.0,zh,滿七,滿七這天，林桑來到志彥家祭拜，在靈堂前，志彥用火柴點燃嘴巴叼的煙，憶起某日下午，父親匆忙趕到學校，只看見面對自己的父親不斷的點頭，跟在父親身後回家的志彥在校門口看到展辰，父親也看到展辰，說了一句「尬意一個查某囡仔咁ㄟ安抓？」導演林明智首部劇情短片，攜手演員孫明宇、庹宗華、張詩盈、今子嫣等，共譜一段餘韻悠長的動人情感。,0.473,/ulZAuKhsrUeG41IHyA0ORm7huou.jpg,2024-08-18,滿七,False,0.0,0.0,滿七
26594,847,中華民國,她說,2024-05-24,吉光日和電影有限公司,29.0,17,271130,0,1173,0,5.115116949757648e-05,29,271130,1173,174413,193715,2024,她說,她說,False,/wooWfNUz15vWsgRSl6UBCExkrJY.jpg,[14],1233209.0,zh,她說,一輛車，兩位陌生女子，漫遊在一個她們看不見的城市，旅途中，兩人展開訪談般對話，說著屬於女人和女孩各自的一千零一夜故事，故事裡有她們，和三位虛實難辨的男子。透過看似日常的對話辯證思考，期望以身處不同時空的女性身影，傳遞與觀照生命本質，獲得面對人生困境時重新出發的勇氣。,0.688,/ohJTLoK84BBS3m2DlO6IhmPKL9E.jpg,2024-05-24,她說,False,0.0,0.0,她說
26872,848,中華民國,以愛之茗,2024-05-24,文化內容策進院##高雄人##FILM FUND LUXEMBOURG##EURIMAGES## CANAL+## ARTE FRANCE## CINE+## ORANGE STUDIO##COHEN MEDIA GROUP  LLC##THE RED SEA FUND,15.0,14,199748,0,855,0,3.728410052892402e-05,15,199748,855,120024,107702,2024,以愛之茗,以愛之茗,False,/dxVZtkOPNcgs0RgYL6QRw6dMJxk.jpg,"[10749, 18]",662402.0,zh,以愛之茗,來自象牙海岸的女子愛亞，在婚禮上悔婚後來到異地展開新生活，她在一處中、非文化融合的區域邂逅了茶行老闆王材，兩人透過茶藝知識的學習交流，展開了一段跨越文化相知相惜的愛情故事，另一方面，王材與結縭多年的妻子張英、兒子王立本，卻因一段不為人知的陳年往事，陷入一場暗濤洶湧的家庭糾葛，各自背負過往陰影的愛亞與王材，能否經得起周圍的偏見與考驗，圓滿這段萍水相逢的愛情？,40.363,/wcPkmO4T3VioO0SjDFiVttaDp2u.jpg,2024-05-24,以愛之茗,False,6.0,34.0,以愛之茗
22894,849,中華民國,一一,2024-01-01,PONY CANYON,17.0,1,193875,0,756,0,3.2966994151890715e-05,17,193875,756,125900,44410,2024,一一,一一,False,/tAwgmXKnQ6WVczwcIq5LKFr0LDb.jpg,"[18, 35]",25538.0,zh,一一,八歲的洋洋成長於台北的一個中產家庭，身為電腦公司總經理的父親NJ（吳念真飾）面臨生意及婚姻的交叉口，母親 敏敏（金燕玲 飾）面對一成不變、成日照顧家中病倒的母親的生活，決心尋求改變，就讀北一女的姊姊 婷婷則是處於悸動的青春年華。洋洋喜歡拿著相機拍人的後腦勺，以他的視角來看大人們的世界，拍攝家人看不到的「背面」。城市中的人們看似接近，但都各自有著無可逃避、必須面對的苦惱，面對人生的提問，答案或許沒有這麼複雜，卻總是不完美。,11.603,/7MoGJEkaVFEtcgc3HiB6VCrkAIW.jpg,2017-07-28,一一,False,7.9,545.0,一一
29573,850,中華民國,KANO,2014-02-27,果子電影有限公司##中影國際股份有限公司##義良企業有限公司##高雄人##夢田影像股份有限公司##中環國際娛樂事業股份有限公司##一品堂中醫診所##Sony Music Entertainment(Japan)Inc.##Epic Records Japan Inc.,19.0,6,184585,0,745,0,3.248731566555368e-05,35,184585,745,156580,202269,2024,KANO,KANO,False,/qROrvjNOU4kqc5DbpUOGMZ0JCnw.jpg,"[18, 36]",256930.0,ja,Kano,在台灣紅葉棒球隊風靡全世界之前，1929年，台灣擁有一支「三族共和」嘉農棒球隊，新教練以「進軍甲子園」為目標，採取斯巴達式的嚴厲態度訓練球員，原本散漫的球隊在一年多的魔鬼訓練與屢屢落敗的刺激下，漸漸激發球員的求勝意志與前進甲子園的決心。  1931年，嘉農棒球隊一路過關斬將，打敗由日本人所組的常勝冠軍「台北商業隊」，成為首支在濁水溪以南並且贏得全島冠軍的野球隊外，更代表台灣去日本征戰甲子園。在五萬五千名觀眾面前，嘉農球員們奮而不懈的決心與永不放棄的精神感動了現場所有觀眾。,3.205,/kLfN2cggfhXAdYQ7GckKWujBUtG.jpg,2014-02-27,KANO,False,6.9,37.0,KANO
29573,850,中華民國,KANO,2014-02-27,果子電影有限公司##中影國際股份有限公司##義良企業有限公司##高雄人##夢田影像股份有限公司##中環國際娛樂事業股份有限公司##一品堂中醫診所##Sony Music Entertainment(Japan)Inc.##Epic Records Japan Inc.,19.0,6,184585,0,745,0,3.248731566555368e-05,35,184585,745,156580,202269,2024,KANO,KANO,False,,[],150506.0,no,Kano,"In a last attempt to save a sinking relationship, Daniel and Yvonn chooses to move to a new city together. They have both applied for the most prestige art education, but only Yvonn was accepted. Its impossible to find an apartment to rent, so they find an abounded warehouse to build up a simple home and art studio in. Soon Daniels bitterness,loneliness and egoism drags him into a destructive journey with Yvonn in the front seat.",0.719,/td8R7BMc88qW6ofuFeTwysbY5cg.jpg,2011-09-16,Kano,False,5.1,4.0,KANO
27415,851,中華民國,睏寐之際,2024-06-07,大照國際影像有限公司,22.0,8,124395,0,576,0,2.511770983001197e-05,22,124395,576,64906,45920,2024,睏寐之際,睏寐之際,False,,[99],1006739.0,zh,睏寐之際,"影片透過瞌睡蟲的視角，看到以下幾個層次： 　　表面的一層是：睡在哪裏？睡覺空間如何呈現社會處境？──是亂七八糟的小雅房，床上疊滿了從桌上移過來的雜物，還是隔音良好又舒適的臥房？ 　　更深一層的主題是：這個人，在人前過著什麼樣的生活？──有上班族、移工、職業媽媽、貴婦等各種階層人物。 　　再深一層的意涵是：從不同人物的睡覺空間／睡前儀式，看到什麼樣的貧富差距？──心煩意亂的打遊戲以驅散白天的煩躁，在電腦前加班工作到不支睡著，還是在輕柔的音樂以及放鬆的香薰中沉睡？ 　　睡眠是這個影片主題的載體，它承載了這些人物的故事，並提出一個共同問題：每個人都需要睡眠，但是身處同一個社會的人們，面對睡眠的差異性，為何如此巨大？",0.337,/w7goFfGVuPj1XDsXHQbAC8RQWCx.jpg,2024-06-07,睏寐之際,False,0.0,0.0,睏寐之際
16356,852,中華民國,恐怖份子,2020-06-24,中影股份有限公司,1.0,1,37300,0,127,0,5.538106160436668e-06,12,102025,430,41260,74770,2024,恐怖份子,恐怖份子,False,/qK3kl34oFElsaMrFPrIe6Ot89Q2.jpg,"[18, 80]",78450.0,zh,恐怖份子,1986金馬獎最佳影片、1987亞太影展最佳編劇。導演楊德昌以一位惡作劇的不良少女不斷的打惡作劇電話，連結一對夫妻暗潮洶湧的婚姻與事業危機，冷冽的敘事手法，表現出都會男女的孤寂與冷漠。,9.379,/2Q55buGiNxLr7STg8GFxYfwhq5e.jpg,1986-12-19,恐怖份子,False,7.355,152.0,恐怖份子
27992,853,中華民國,誰殺了比利比莉,2024-08-23,種子影業股份有限公司,21.0,15,87951,0,374,0,1.6309068535459164e-05,21,87951,374,72286,50676,2024,誰殺了比利比莉,誰殺了比利比莉,False,/fUBQs6dbvAvX67BmvboYtPWleYl.jpg,[],1149096.0,en,誰殺了比利比莉,比利17歲，是一名酷兒（雌雄同體）卻準備結束自己的生命，他一生為性別混亂的病症所困，又離散在東、西方文化的教育背景下，他不段尋找自我，比利有個乍看完美的家庭，但事實上比利經歷過被遺棄、寄養、最後才又回到生母的重組家庭。  在比利幼時父親出櫃離去，母親不斷失婚又遺棄自己，爾後又因為性別混亂而產生憂鬱，甚至多次自殘。當比利面對他人的羞辱、弟弟的不諒解，都不是比利決定死亡的動機，原因是當世界上唯一認同自己的小妹意外溺斃後，比利，早已決定去那個未知的地方陪妹妹、保護她。,0.427,/wg7V2qRXVErl9y66TnGZppkG9H5.jpg,2024-08-23,誰殺了比利比莉,False,0.0,0.0,誰殺了比利比莉
26479,854,中華民國,魅舞,2024-01-19,黑石映像傳播製作社,16.0,7,63872,0,262,0,1.142506940184572e-05,16,63872,262,55317,49603,2024,魅舞,魅舞,False,,"[80, 14]",1223386.0,zh,魅舞,"小漁村的一場豔舞,成了老人的回憶!香氛毒品的氾濫,燃起了二百五探長的雄心壯志! 而年輕甲蟲哥(關鍵人物)的英雄行為,為黑色幽默揭開了序幕!  天惜是個懷抱舞蹈夢想的女孩,懞懂被騙失身而未婚生子,迫於現實的無奈跟著賣藥郎到處賣藝跳脫衣舞獨自扶養兒子長大!  然而路邊野台戲生活龍蛇雜處,天惜落入被性侵.丟棄的命運,遺下幼子小龍,天惜的靈魂則守護陪伴在小龍身邊!  最後因一張天惜的照片出現而發生一連串光怪陸離的事情.........以夢想開端,溫馨感人,悲情虛幻,幽默歡樂收尾!",7.34,/iasGaaZFiio5HRQz6vdMkFPFGYk.jpg,2024-01-19,魅舞,False,0.0,0.0,魅舞
28611,855,中華民國,傷痕-老兵的故事,2024-12-06,全國眷村文化保存聯盟,16.0,4,59175,0,283,0,1.234081923939824e-05,17,59175,283,31275,45095,2024,傷痕-老兵的故事,傷痕-老兵的故事,False,,[99],1401562.0,zh,傷痕-老兵的故事,1949 年來台的老兵們，身上帶著來自戰爭的記憶與創傷，在台成家立業的榮民們，憶起當年成為軍人、參加戰役、遷徙來台、落地生根的思鄉情節，也親身經歷過生離死別、離鄉背井、顛沛流離。在大時代環境變遷下，高雄左營祥和里劉德文里長逐漸與獨居榮民結緣，更步上一條護送已故老榮民返鄉的路程，一窺榮民們面對戰爭、療癒創傷的一生。本片以兩條故事線交錯敘事，從老榮民們的現身說法，拼湊遷徙來台的生活故事，到高雄左營祥和里里長護送榮民骨灰返鄉，受託尋找失聯親友的動人緣分，揭示戰爭對個人和社會的深遠影響。,0.328,/yHtLDMnBCZiQQSr2uIxgXdzK8q4.jpg,2024-12-06,傷痕-老兵的故事,False,0.0,0.0,傷痕-老兵的故事
23701,856,中華民國,明天比昨天長久,2024-01-19,文化內容策進院##高雄市電影館（高雄人）,14.0,9,56153,0,236,0,1.029128388868546e-05,14,56153,236,47978,22843,2024,明天比昨天長久,明天比昨天長久,False,/n3OLggf4zuvHtY4JQof3O91omSa.jpg,[18],1006664.0,zh,明天比昨天長久,從台灣來到異鄉新加坡展開新生活的單親爸爸，和面對同儕霸凌的兒子，兩人除了有各自的生存問題要面對，彼此的關係在擁擠的新加坡城市更是無從宣洩，父親決定進行一場將兩人「放生」回森林中的儀式，原以為能讓他們如困獸般的處境得到抒發，卻沒想到將兩人帶到無法挽回的局面。,0.997,/koREJXSj26epCbGBpZBSWXhyZcB.jpg,2024-01-19,明天比昨天長久,False,0.0,0.0,明天比昨天長久
27179,857,中華民國,台北十日,2024-09-27,兩個人有限公司,16.0,14,50266,0,213,0,9.288319780889844e-06,16,50266,213,18310,11805,2024,台北十日,台北十日,False,,"[18, 10751]",1330874.0,zh,台北十日,男主角峻楠因耳悶臉麻暈眩去醫院檢查，在除夕夜放假前夕，接到醫院電話通知腦裡長了瘤，十天內要接受腦部手術，正值人生最幸福巔峰的時刻，面對這突如其來的重大打擊，於是決定把握時間為自己和妻子拍下出遊的美好回憶，影視 Q 導及好朋友賴桑基於關心紛紛勸阻，要峻楠多多休息等待手術。在沒有人的支持下，峻楠還是決定和妻子共同完成這部親身經歷的電影，盡力珍惜不凡的人生旅程。,0.167,/9g1WHWNSNt2eEf0p3SUFYWLVleT.jpg,2024-09-27,台北十日,False,0.0,0.0,台北十日
28736,858,中華民國,由島至島（上）,2024-11-30,蜂鳥影像有限公司##財團法人公共電視事業文化基金會,2.0,2,49250,0,99,0,4.317106377033308e-06,3,49250,99,115750,49250,2024,由島至島,由島至島,False,/plRZJId1SmurgIMu2jNfSGIUFX8.jpg,[99],1247973.0,zh,由島至島,台灣在二戰期間是日本帝國的一部分。本片以此為主題，努力 挖掘和重新整理台灣在二戰期間的隱藏記憶，探索在日本帝國 內的台灣士兵、醫生與生活在東南亞的海外台灣人之經歷。全 片從兒子對父親的提問開場，透過跨世代的對話、家書、日記 和家庭成員之間的影片，探討台灣歷史記憶的複雜性，以及這 一時期存在的各種身分。,2.616,/wG4XalBDsoD1KwnMsu4cB7TTJcV.jpg,2024-05-11,由島至島,False,0.0,0.0,由島至島
28241,859,中華民國,戀戀風塵（數位修復版）,2024-08-17,中影股份有限公司,1.0,1,39200,0,135,0,5.886963241409056e-06,1,39200,135,39200,39200,2024,戀戀風塵,戀戀風塵,False,/wAY33g7bWhR430Omag83kq6dUAM.jpg,"[18, 10749]",45996.0,zh,戀戀風塵,阿遠和阿雲從小是青梅竹馬，兩人來到台北一同生活。隨著阿遠即將入伍，他們約定每天都要書信往來。然而，阿雲卻愛上了每天送信的郵差，遠在金門的阿遠知道後，獨自在床舖上抱頭痛哭。一千多封寫好地址、姓名、貼好郵票卻寄不出的信，青春愛戀滿滿的苦澀，成長後更加深埋心中。,9.005,/tsJkQT2j1llQtyxrLsxzzZUnksR.jpg,1986-05-09,戀戀風塵,False,7.6,95.0,戀戀風塵
28890,860,中華民國,曦曦,2024-12-27,宇宙子媒體藝術有限公司,8.0,6,38720,0,182,0,7.936498592121838e-06,18,38720,182,33890,25590,2024,曦曦,曦曦,False,,[99],1265692.0,zh,曦曦,對自由的渴望，使羞澀溫吞的台灣導演和狂野自在的中國藝術家XiXi在柏林街頭一見如故。透過她們多年的友誼，《XiXi》記錄她們在藝術創作、自我認同、角色身分轉換的過程中，努力找回自由的可能。這是一段跨越世代、超越意識形態的療傷經驗。,1.261,/wkdQKVBHwYyt3QEI0WSC7kTmXWj.jpg,2024-06-25,曦曦,False,0.0,0.0,曦曦
28242,861,中華民國,恐怖份子（數位修復版）,2024-09-14,中影股份有限公司,1.0,1,37300,0,127,0,5.538106160436668e-06,1,37300,127,37300,37300,2024,恐怖份子,恐怖份子,False,/qK3kl34oFElsaMrFPrIe6Ot89Q2.jpg,"[18, 80]",78450.0,zh,恐怖份子,1986金馬獎最佳影片、1987亞太影展最佳編劇。導演楊德昌以一位惡作劇的不良少女不斷的打惡作劇電話，連結一對夫妻暗潮洶湧的婚姻與事業危機，冷冽的敘事手法，表現出都會男女的孤寂與冷漠。,9.379,/2Q55buGiNxLr7STg8GFxYfwhq5e.jpg,1986-12-19,恐怖份子,False,7.355,152.0,恐怖份子
