adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,1630178,Acting,Lee Hong Chi,Lee Hong Chi,2.74,/hf3vPIIPAM6wkK2Umy3Vw2p32ZG.jpg,64be3a75e9da69012e0ed7d9,Directing,Director,1155680
False,2,1705284,Directing,Kuoan Lai,Kuoan Lai,0.001,/7EihVExhagf81qx8necU0oB8kWP.jpg,61952d1f17792c008fcf8cbd,Directing,Director,899464
False,2,1006872,Directing,Chang Tso-chi,Chang Tso-chi,0.679,/oHNRoqpUboRPUfiKNf4anrCvJgg.jpg,606adfa803bf840040d9effc,Directing,Director,814174
False,0,3943862,Directing,Yu-Yuan Hong,Yu-Yuan Hong,0.001,,63fefdbf699fb700e6fd8200,Directing,Director,1093453
False,0,3943861,Directing,Zong-Hua Hou,Zong-Hua Hou,0.001,,63fefd929f1be700869f5947,Directing,Director,1093453
False,1,3674698,Directing,Michelle Chu,Michelle Chu,0.001,,645c39950231f201566a5ab5,Directing,Director,1125053
False,1,4025999,Directing,伍心瑜,伍心瑜,0.001,,64464932a06efe4038a4d4a4,Directing,Director,1117283
False,2,1580826,Directing,楊力州,楊力州,0.56,/dkpbBFq66C0XYAfpcUSrMMuKqfg.jpg,64b775c6a8067300aef8916d,Directing,Director,1153794
False,0,4356449,Acting,萧菊贞,萧菊贞,0.001,,6545b1e19cc67b011ceebf45,Directing,Director,1200506
False,0,4075962,Directing,Howard Cheng,Howard Cheng,0.001,,646c1cb3c3514c2b09b38f32,Directing,Director,1130343
False,2,3674697,Directing,朱詩鈺,朱詩鈺,0.001,,64dc9ac237109700ffb85b17,Directing,Director,1165736
False,0,4040818,Directing,Lee Kang-ling,Lee Kang-ling,0.001,,64511e1e43501101079899b3,Directing,Director,1121017
False,2,1912833,Directing,Yu-Lin Wang,Yu-Lin Wang,0.034,/s3bdkMdnRi2guvDysqPzeuTCHtM.jpg,62053ed44df291009c1aa5bd,Directing,Director,937101
False,0,3549247,Directing,Yao Kuo Chen,Yao Kuo Chen,0.041,/3VREhwIS5kg8ioqqoe0ru0LRL39.jpg,627fb09c6d1bb25925f1d5d3,Directing,Director,975681
False,2,3756671,Directing,Hsin-Che Cheng,Hsin-Che Cheng,0.001,,6357700bd6c300007ad3c57a,Directing,Director,1039769
False,1,2606257,Directing,徐慶珠,徐慶珠,0.001,,66e3b5e30000000000b97a11,Directing,Director,1331693
False,2,4269119,Directing,Vick Wang,Vick Wang,0.001,,6501ad76efea7a00c3975258,Directing,Director,1177667
False,2,2421086,Directing,Jhi-Han Yu,Jhi-Han Yu,0.001,,62ea1e17091e62005ae48486,Directing,Director,1007944
False,1,3674861,Directing,Hsiu-Yi Huang,Hsiu-Yi Huang,0.001,,6305c84e2634620092e681db,Directing,Director,1016255
False,0,3652399,Directing,Miro Wang Yuk-Kei,Miro Wang Yuk-Kei,0.001,,62ee3383be4b3600825c440e,Directing,Director,1008742
False,2,1158861,Directing,Lee Hsing,Lee Hsing,0.921,/vnUlTERdGLEM44S2CA3ZQLhGuZ2.jpg,588fadb992514101a900c263,Directing,Director,438210
False,2,64992,Directing,侯孝賢,侯孝賢,4.566,/wAopWTkzzjnUeegmG0wOUbAEJw4.jpg,52fe49e49251416c910bc2fb,Directing,Director,87953
False,1,123199,Directing,Ann Hui,Ann Hui,3.122,/3HPHP8G9QZOtYgDwo9zqCqJmZUl.jpg,5e0d9d9712c60400173efa6f,Directing,Director,660002
False,2,1452270,Writing,Larry Yang,Larry Yang,2.513,/67ofxstctYR9sK2Vg1m6YStsafT.jpg,61f0cb805a78840072304e98,Directing,Director,931102
False,0,2962359,Directing,Zhang Zhihong,Zhang Zhihong,0.001,,631c3dec0d2f530084296540,Directing,Director,1022830
False,2,3695242,Directing,Jia-kai Wu,Jia-kai Wu,0.001,,631c3ddffa4046007ef96dc3,Directing,Director,1022830
False,2,240150,Acting,爾冬陞,爾冬陞,5.75,/26JnjQSEugt9XpHiNO67oaFgnyG.jpg,6311a1779408ec007bec269c,Directing,Director,1019619
False,2,2409117,Directing,Li Jun,Li Jun,1.125,/dHAB2GXB86Sa47YcH5EzXdMHw6Q.jpg,612ef0fec1ffbd00444f8c7b,Directing,Director,862855
False,2,3074803,Directing,Shipei Wen,Shipei Wen,0.001,/Aa9RqCkcs4M2eIMOzsLYZJJv6sD.jpg,608d4b8405a5330057ca616e,Directing,Director,824738
False,2,137141,Directing,郭子健,郭子健,3.211,/rMA2YVOVNqxPXEoubjPd2j0m3oo.jpg,607c336301b1ca0077a4a167,Directing,Director,820099
False,2,2399109,Directing,Pawo Choyning Dorji,Pawo Choyning Dorji,1.732,/tdKBTSONfdwGB419Ts572zk0Auo.jpg,5d687aa6b7fbbd5458125b42,Directing,Director,627087
False,2,1962993,Directing,Hu Bo,Hu Bo,1.009,/eKKq9p8kygY7Zru3LX1On6M6g6J.jpg,5a6146f00e0a26102500bbc0,Directing,Director,499556
False,2,71056,Directing,娄烨,娄烨,7.435,/nTUeXIn1fSaMJYMCC1vp1v203jv.jpg,52fe44649251416c7503320f,Directing,Director,11599
False,2,1109366,Directing,Emin Alper,Emin Alper,0.367,/cR56sdbRlUH6dE1y6ZLdDAivRLe.jpg,5e678e4be38bd8001515aea1,Directing,Director,682152
False,2,56214,Directing,Nuri Bilge Ceylan,Nuri Bilge Ceylan,6.355,/ubeXPnYCDnIfJqb35vSmpzz7u16.jpg,5e26ffa8168935001234ab78,Directing,Director,665733
False,2,1745962,Directing,Mohamed Kordofani,Mohamed Kordofani,0.001,/uINyXqRNpUL0gxq40HftrAGYwuD.jpg,64352375af4324009aacf70a,Directing,Director,1111750
False,2,1544991,Directing,장재현,장재현,2.201,/dIOrJLB3gzPjdavexBdONqDy2D5.jpg,60bf60defdc14600277acb79,Directing,Director,838209
False,2,81251,Directing,บรรจง ปิสัญธนะกูล,บรรจง ปิสัญธนะกูล,3.848,/g4cCunanZnXcOUaACLVwjFXzGJu.jpg,5f6aca5ed55e4d00356b4f1c,Directing,Director,745881
False,2,2879867,Crew,허명행,허명행,5.821,/l08CuexUYW8iZgLm864N9qzDmmY.jpg,636a5cce4ca6760089a8b1fd,Directing,Director,1017163
False,2,3140690,Directing,오윤동,오윤동,0.542,/lU2SjPr2FSi7IcZSS7DAgjTt3pV.jpg,6697525d5e5548edda22e1fa,Directing,Director,1317874
False,2,4818835,Directing,심형준,심형준,0.001,,668c5a6c91476add00483f17,Directing,Director,1314450
False,0,4818837,Directing,Thomas Ko,Thomas Ko,0.001,,668c5a7ff24524fa6dd8c59c,Directing,Director,1314450
False,2,3084810,Directing,Kim Sung-han,Kim Sung-han,1.142,,64a3b39fe9da6900e40c03bb,Directing,Director,1147710
False,2,3140690,Directing,오윤동,오윤동,0.542,/lU2SjPr2FSi7IcZSS7DAgjTt3pV.jpg,6682be88ddc08de20321f6ea,Directing,Director,1307028
False,0,4804724,Directing,민근,민근,16.75,,6682bebbdece96ef0b8788a8,Directing,Director,1307028
False,2,1135344,Directing,Kim Tae-gon,Kim Tae-gon,2.878,,5f1596013852020039d21219,Directing,Director,726139
False,1,2230914,Directing,김한결,김한결,0.376,,625f9090e2ff3200688fe99c,Directing,Director,965094
False,0,2042738,Directing,Park Jun-soo,Park Jun-soo,1.264,,66c0a0bd000d4a6d9c03be46,Directing,Director,1315707
False,0,4533606,Directing,김지선,김지선,0.001,,65cada228c0a48017cb772b1,Directing,Director,1229421
False,0,4533607,Directing,조현정,조현정,0.001,,65cada3889b561018468ce13,Directing,Director,1229421
False,2,583175,Directing,정용기,정용기,2.406,,60d461143c887d0076efc316,Directing,Director,844386
False,0,2668778,Directing,Han Dong-seok,Han Dong-seok,0.055,,64e8737e5258ae014df22ea6,Directing,Director,1169340
False,2,17119,Directing,김성수,김성수,2.22,/qzR7jk7gT67eQ3kUJkTp4xcDyuV.jpg,61c42d4cb6c2640042c864e2,Directing,Director,919207
False,2,1075354,Directing,李宗弼,이종필,1.4889999999999999,/cQuh4ry7h7WJDyBJEjyHo1Nd0m.jpg,61cdb1d5524978001c718ca5,Directing,Director,921436
False,0,4100888,Directing,Lim Jae-kyung,Lim Jae-kyung,0.001,,64803d3ee375c000ff4671a6,Directing,Director,1137172
False,2,119337,Directing,최동훈,최동훈,4.369,/sn3f2zwi0BCaV0hWeD4aRWqNX5l.jpg,5d6509f4813cb60016f9ce96,Directing,Director,626412
False,2,3140690,Directing,오윤동,오윤동,0.542,/lU2SjPr2FSi7IcZSS7DAgjTt3pV.jpg,648ba3b1c2ff3d011cb802e5,Directing,Director,946615
False,2,86325,Directing,류승완,류승완,6.115,/pFBIKcGvQLdibhDF1koi5Tm1noE.jpg,62c3a5e9f1b5711fe5ecc67a,Directing,Director,995926
False,2,1673495,Directing,Lee Yo-sup,Lee Yo-sup,0.937,/zvRpfayT38x4FZh9OqEqX98ZCGh.jpg,6127726ad266a20042bafd3f,Directing,Director,865910
False,1,126775,Writing,Cheng Fenfen,Cheng Fenfen,0.9440000000000001,/2Pgntx3AgQ7tLw0GwaPuUKpfKjR.jpg,52fe45d0c3a36847f80dbf35,Directing,Director,41531
False,0,4564849,Directing,조윤수,조윤수,0.001,,66f3774c740138641e69d940,Directing,Director,1361488
False,1,2781342,Directing,김세휘,김세휘,0.857,,5f62bd75db154f003500fb28,Directing,Director,743815
False,0,2755355,Directing,Nam Dong-hyub,Nam Dong-hyub,0.8200000000000001,,5f45cc500d11f20034b54bbb,Directing,Director,736720
False,2,580244,Directing,Lim Dae-wung,Lim Dae-wung,1.063,/wIQboABS8WdZEmX46xfJdudtVgE.jpg,64e45418e0ca7f011ddb7682,Directing,Director,1168166
False,2,112752,Directing,김용균,김용균,0.805,/yLkVOHX94YGX9t3PKLYf6w0TayY.jpg,64e45412c3c891013aafd66c,Directing,Director,1168166
False,2,2312405,Directing,채여준,채여준,1.327,/rG0S49z2VdjtLoQAD3Ke74qBaXS.jpg,64e4541ec613ce014dfa08c2,Directing,Director,1168166
False,1,2545616,Directing,윤은경,윤은경,0.377,/geAOKkLx8mwyw36GMbZbNFxyO7A.jpg,64e45408c613ce012cc3262b,Directing,Director,1168166
False,2,111411,Directing,Ahn Sang-hoon,Ahn Sang-hoon,2.912,/kgH3wcoVpwMhs647zqhs9StPBKQ.jpg,64e45400594c94011c34b36d,Directing,Director,1168166
False,2,1632457,Directing,Yun Jun-hyung,Yun Jun-hyung,0.41300000000000003,,6284a6380859b4149ed32030,Directing,Director,977155
False,2,1489282,Directing,안국진,안국진,0.33,/oMHYRe7f6rplhp8m1tJIBQWyApT.jpg,62e7ba09fc5f060059c3b329,Directing,Director,1007127
False,2,1678527,Directing,Hyun Moon-seop,Hyun Moon-seop,0.382,,5e0f1877d64ac200165dc914,Directing,Director,660355
False,1,1701953,Directing,Park Young-ju,Park Young-ju,0.47200000000000003,/c3d80Q91BBYuUFpEISueuHg6Y06.jpg,5ea06768223a8b00206ed160,Directing,Director,696047
False,2,64883,Directing,강제규,강제규,2.306,/z6vwJt3XAcQmkiuodC7hXD8ktv2.jpg,5c616e339251412fc6fa8e9a,Directing,Director,581394
False,2,3140690,Directing,오윤동,오윤동,0.542,/lU2SjPr2FSi7IcZSS7DAgjTt3pV.jpg,671713997dc7c6f27d511297,Directing,Director,1375053
False,0,4192996,Directing,김하민,김하민,0.001,,671713ae45cd67622358888d,Directing,Director,1375053
False,2,3081451,Directing,Kim Sun-ung,Kim Sun-ung,0.001,,62a861933d4d96341ee0b0eb,Directing,Director,987540
False,2,1296327,Writing,김대우,김대우,3.14,/hwMxpM1Tga2PWegQt9buR11Hj61.jpg,6202554ea61de100e13bd409,Directing,Director,936245
False,2,994253,Directing,육상효,육상효,0.988,/5CScoVWDisknW5Rd3PUBBrcbJAi.jpg,5e14238ed8af670014c0f021,Directing,Director,661681
False,2,1294643,Directing,정지영,정지영,1.44,/nB9nvDiAR11oZJVLkuuoLyBQrhM.jpg,5ee24a2d90dde00020a9b65b,Directing,Director,714651
False,2,1717032,Directing,Jiuliang Wang,Jiuliang Wang,0.001,,60e4246022e480006032341d,Directing,Director,848145
False,2,1771406,Directing,장항준,장항준,5.855,/waPBeJp4xjJ0U9iWjAlZX4VmiqU.jpg,620251a0e894a600dd9b7541,Directing,Director,936243
False,1,125426,Directing,이언희,이언희,2.628,/3VN0hXvY9XsWlKDfFe9mmup84lf.jpg,64b8a5636aa8e000ed9b3495,Directing,Director,1154154
False,2,480529,Directing,Kim Gok,Kim Gok,0.6910000000000001,/yBHCBc47dd4RBdzXGwQsO6sWyQi.jpg,5dbe37247d2bc100133550a9,Directing,Director,644714
False,2,480530,Directing,Kim Sun,Kim Sun,1.077,/lDqHZ88eBWxv5Jxek6JNUtj4uKF.jpg,5dbe37a47d2bc10013355151,Directing,Director,644714
False,2,1731913,Directing,Park Beom-su,Park Beom-su,0.509,,5eec632759e8a90037c6c803,Directing,Director,717088
False,1,3607914,Directing,Kim Jang-mi,Kim Jang-mi,0.008,,62beee9ce640d6005b3d8a79,Directing,Director,987538
False,2,3607916,Directing,Wally Seo,Wally Seo,0.001,,62beeea5af6e94046c704673,Directing,Director,987538
False,0,3607919,Directing,Lee Gwang-jin,Lee Gwang-jin,0.001,,62beeebc22e4800496175cde,Directing,Director,987538
False,2,3607923,Directing,Choe Won-kyung,Choe Won-kyung,0.001,,62beeed4532acb0329a0cff9,Directing,Director,987538
False,0,3607922,Directing,Jeon Byeong-deok,Jeon Byeong-deok,0.001,,62beeec912197e004fb107dd,Directing,Director,987538
False,0,3607917,Directing,G’sam,G’sam,0.001,,62beeeac0bb076048e13c03d,Directing,Director,987538
False,0,3118286,Directing,Park Dong-hee,Park Dong-hee,0.388,,60bf602439a45d0057d8be61,Directing,Director,838206
False,2,1049134,Directing,김한민,김한민,2.7720000000000002,/d8S8MsGVtoJ1KGVUkdafw3tesJP.jpg,5e0f1ae35907de0017d77ea5,Directing,Director,660360
False,0,3240769,Directing,Kim Deok-min,Kim Deok-min,0.001,,6147efbbc2823a00643af8ed,Directing,Director,876127
False,2,3140690,Directing,오윤동,오윤동,0.542,/lU2SjPr2FSi7IcZSS7DAgjTt3pV.jpg,66c9416fcb075ed68115bd2e,Directing,Director,1338226
False,0,3137399,Directing,Kim Jae-hoon,Kim Jae-hoon,0.276,,64128d12266778007cbd12a4,Directing,Director,1063814
False,2,1766964,Directing,Choi Byeong-gil,Choi Byeong-gil,3.14,,6665724bf5090bed09a13f7c,Directing,Director,1300157
False,2,96631,Directing,許秦豪,허진호,2.6,/tFh3wQY0MQreWMBAo9r7ZMMUSfF.jpg,6278e002f10a1a0067b952fa,Directing,Director,973628
False,0,1762319,Directing,Kim Bong-han,Kim Bong-han,0.136,,603496624c1d9a0042df04a8,Directing,Director,799710
False,1,3276452,Directing,Yang Kyeong-hui,Yang Kyeong-hui,0.308,,66242efecb6db50186ae286f,Directing,Director,1234114
False,0,3593576,Directing,윤제완,윤제완,0.001,/gHoUdN7226EtandQPEsfQYBVa7u.jpg,6523eb4f0cb33516fd466604,Directing,Director,1189165
False,0,4312690,Directing,Kim Sung-min,Kim Sung-min,0.001,,6523eb96ab5e3400c47d45ca,Directing,Director,1189165
False,2,566365,Directing,추창민,추창민,1.276,/q63ACfKso9q67TArcP7yMF0BGWi.jpg,5ff3d734c1ffbd003dacfed2,Directing,Director,783111
False,0,4818790,Directing,Lee Se-won,Lee Se-won,0.001,,668c4e57eaabb052a596d9bf,Directing,Director,1314446
False,2,1293617,Directing,이원석,이원석,1.197,/pcw7hcB8iUYWtWhF289IdxCMfP.jpg,5f6c7e8ca7e36300362ac770,Directing,Director,746349
False,2,557415,Directing,Lee Woo-chul,Lee Woo-chul,0.001,,62e203215ca7042d097bed83,Directing,Director,1005533
False,2,78866,Writing,John H. Lee,John H. Lee,2.674,/dOUNW4Bi292xntqVb6kF2mmZBHG.jpg,5314947ac3a36829d3005696,Directing,Director,15859
False,1,1852026,Directing,Han Ji-won,Han Ji-won,0.431,/cu8Oq95a2Ga6CQQm59Vktmn0vct.jpg,644653fe76484104d0be4863,Directing,Director,1117291
False,2,2686610,Directing,Choi Yun-ho,Choi Yun-ho,0.001,,5eef9420ed2ac200329de1dc,Directing,Director,717712
False,2,123802,Directing,Kang Dae-gyu,Kang Dae-gyu,1.04,,52fe4584c3a36847f80cbc61,Directing,Director,40167
False,2,2818891,Directing,Sam H. Freeman,Sam H. Freeman,0.763,/s5OVEDGVA6Wkg8nO8hX5sfLYNEB.jpg,628263d3031a1d14ad4e349a,Directing,Director,976581
False,2,3004520,Directing,Ng Choon Ping,Ng Choon Ping,0.9410000000000001,/zt46hdkmI3xqy2eDK9UK1AZfap5.jpg,62826409031a1d14ac3a052b,Directing,Director,976581
False,2,59265,Writing,Adam Cooper,Adam Cooper,4.499,/7AddkFlFahwxjb3o8WjehT64lMI.jpg,630ff05ccb8028007d8b99d7,Directing,Director,978592
False,1,19896,Directing,Jessica Hausner,Jessica Hausner,1.339,/ZnNp71lxHD4lv5kB6i1pN6K58h.jpg,6209320526dac100b8748376,Directing,Director,938250
False,2,2303,Directing,Wim Wenders,Wim Wenders,19.367,/AbqrYglSgaMfetQAeqdHaqiPSof.jpg,6283aff7f5c82400a56bbfa2,Directing,Director,976893
False,2,8193,Directing,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,7.127,/3IuSW8NazUH3VlM8KYwMhTTk5lV.jpg,52fe4256c3a36847f80163ef,Directing,Director,582
False,2,1584382,Directing,İlker Çatak,İlker Çatak,1.483,/z1V9XvXsmKmcnsFLMTdXDGagoYY.jpg,62c9f49f4b9bae0a50ca66fb,Directing,Director,998022
False,2,21737,Directing,Marc Rothemund,Marc Rothemund,2.681,/gSlf3Rt5MuieXMYoJi9KKG1oztV.jpg,6173f8458ddc34002d465e54,Directing,Director,888768
False,2,2332,Directing,Christian Petzold,Christian Petzold,3.039,/p7r94AH2IrDa9P4hgyHUhR3Fd2v.jpg,619853d3e2ff3200659092ce,Directing,Director,900379
False,2,1628010,Directing,Adrian Goiginger,Adrian Goiginger,0.774,/o2vkJVWZk8aKt66SoqH5T5BDnW.jpg,62026fe4439be100ea8f8535,Directing,Director,936117
False,2,210550,Directing,Kilian Riedhof,Kilian Riedhof,0.853,/2RQZryCYpG9RswbjcuDKFOIempr.jpg,629607dc5a469072f7bd002f,Directing,Director,982202
False,1,1488942,Visual Effects,Mette Tange,Mette Tange,0.17200000000000001,,639bb28fd2b20900a0f9cb02,Directing,Director,1061855
False,2,22496,Directing,Benjamin Quabeck,Benjamin Quabeck,0.252,,639bb2a09408ec008ba0d551,Directing,Director,1061855
False,2,1071,Directing,Tom Tykwer,Tom Tykwer,7.3629999999999995,/7Upo7OK9T1jKkpjXnZHA7bhgwlN.jpg,52fe4218c3a36847f80038ab,Directing,Director,104
False,1,1775995,Directing,Zhang Jialing,Zhang Jialing,0.588,/1CLuiIpHkaFQRQIlNPigI39GyfO.jpg,62358870fea0d7001b31a3e3,Directing,Director,951051
False,2,1303917,Directing,Faraz Shariat,Faraz Shariat,1.5939999999999999,/u46H4miU3dHRtwtaVp37vBUiKeD.jpg,5d540b8c4b0c6350147a392e,Directing,Director,623184
False,1,39298,Directing,Margarethe von Trotta,Margarethe von Trotta,4.446,/rxFG8ZBtXRt0iRzMKiFOq579GD.jpg,6289cbdc5cea1810131ba2d5,Directing,Director,978580
False,1,2112566,Directing,Lila Avilés,Lila Avilés,0.134,/nbk1zLRcE3AAdEe5dDOJmCU8L5f.jpg,624a174815a4a1004e3466cb,Directing,Director,958186
False,2,46085,Directing,Luis Mandoki,Luis Mandoki,2.67,/52n4X9YpcVkeMH7IHMiMYk7molA.jpg,6053c3108cfcc7006a3a93de,Directing,Director,772450
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe45d3c3a368484e071201,Directing,Director,29264
False,1,2686827,Directing,Lkhagvadulam Purev-Ochir,Lkhagvadulam Purev-Ochir,0.419,/3DWaXDnibWCL8taTvbka7IuG4lp.jpg,5f2ac8539affc00035e3f6a2,Directing,Director,730256
False,1,2252779,Directing,Zoljargal Purevdash,Zoljargal Purevdash,0.001,/aYAV26x0UTBL7Qh5xVi4EtGKmKF.jpg,62a5c544d5569718c752eefb,Directing,Director,986855
False,0,2850054,Acting,Daniel Lascar,Daniel Lascar,0.001,/cNbcJlXFClrPlyZ3YHInknA8F60.jpg,63085cd7194186007b66beae,Directing,Director,1017063
False,0,2466702,Directing,Alessandro Antonaci,Alessandro Antonaci,0.001,/iT3rTPIlRDG3VRra2g7D9ToVO14.jpg,63085ccd3dd126007ed83f98,Directing,Director,1017063
False,0,2852400,Directing,Stefano Mandalà,Stefano Mandalà,0.001,/t7Rr0lBnp3tUZP8cq16AdMAVlp2.jpg,63085ceafdf8b70076ba4fcd,Directing,Director,1017063
False,1,931211,Directing,艾莉絲·羅爾瓦雀,Alice Rohrwacher,3.396,/l1vF7WGjF9si1wpRu8ABysQgvfJ.jpg,60bc15580d2f53004082c94e,Directing,Director,837335
False,1,939150,Acting,Charlotte Vandermeersch,Charlotte Vandermeersch,3.056,/xriJZiU8A8E72CloWsZnsjTvZTT.jpg,6046403215c636005bd39324,Directing,Director,803700
False,2,239672,Directing,Felix van Groeningen,Felix van Groeningen,2.673,/yU4ufqZgQoFsnr1MQeU87LaatvY.jpg,6046402884f249004587e6e9,Directing,Director,803700
False,2,225160,Directing,Paolo Genovese,Paolo Genovese,4.917,/inn6owypkGYh8zzGiD7s3HgSCQc.jpg,5eb1eaed8cfcc7001ead45e7,Directing,Director,700819
False,2,63973,Directing,馬提歐·加洛尼,Matteo Garrone,7.195,/bszKQINwwZKe9Ybwdaz8G5a6H7S.jpg,62078f3ccae17c00c2c0275d,Directing,Director,937746
False,1,133214,Acting,寶拉·寇提莉絲,Paola Cortellesi,8.565,/6saUVpvd5WASLoWokWErTp5VviY.jpg,6328989a53866e0085b1242d,Directing,Director,1026227
False,2,105866,Directing,Marco Bellocchio,Marco Bellocchio,4.266,/oWTqhEVf4iLLEf11JnBH2waIhRh.jpg,603a8c31d8e2250054d181f9,Directing,Director,801112
False,0,128745,Directing,Giorgio Diritti,Giorgio Diritti,0.55,/rrdRqMBJuyCRuTHz9kHWsRHekMw.jpg,632050cd392712007b224dc0,Directing,Director,1023962
False,2,3120334,Directing,Davide Minnella,Davide Minnella,0.124,/ol8JamunB3LLlPQB7hbh9AKjQ7R.jpg,60c1e31839a45d0057dbe4c9,Directing,Director,838876
False,2,1130801,Directing,Gabriele Mainetti,Gabriele Mainetti,0.875,/auoEBqlxst2GqgSjC7GDO1uPas9.jpg,5c278da892514138d7bee4ac,Directing,Director,571468
False,1,555526,Directing,Laura Luchetti,Laura Luchetti,0.319,/oa5K2S1yRrSw9gfcLqUFtJyUHEs.jpg,636436170c3ec80090b693c0,Directing,Director,1043997
False,2,2813236,Directing,Oskar Mellander,Oskar Mellander,0.496,/cRQkQS3cLf6XkWa084WBqE0fcRi.jpg,64245f02960cde00bdbacf68,Directing,Director,1070535
False,2,1451375,Production,Johannes Persson,Johannes Persson,2.412,/bA1RI6Q8NW7UNO1fdJLMQURyZZ3.jpg,634fbee35f4b7300835b27c7,Directing,Director,1015936
False,2,20789,Writing,Claude Sautet,Claude Sautet,3.674,/3Dp07s4sFXfFCUlmVhORHmDIqsr.jpg,52fe4393c3a36847f805eba3,Directing,Director,3423
False,1,2199869,Production,Lim Suat Yen,Lim Suat Yen,0.001,/mSo8L9sUafuYn0YAUuYuPXorUkm.jpg,668e817b583ba07d94d48a32,Directing,Director,1280832
False,2,225055,Directing,Jack Neo,Jack Neo,5.354,/39ynOQRISBlEl9A4uDHw6FodrV0.jpg,663bc20a69c97ebfb205c011,Directing,Director,1287250
False,2,1284692,Directing,Lorcan Finnegan,Lorcan Finnegan,2.99,/nYozeCILsBo0JUzOLFgXgRc3cBc.jpg,5ff32f975507e900400d818a,Directing,Director,782936
False,2,2294822,Directing,Colm Bairéad,Colm Bairéad,1.9889999999999999,/6PdqAndAy1BYtIJ26lQgLmwRJo8.jpg,61ba3b49945d3600432d5002,Directing,Director,916405
False,2,4746,Production,Robert Lorenz,Robert Lorenz,4.998,/rzScPaVbrCTFk9KmKYrP274icJr.jpg,632c4f499f5dfb007e1a5a64,Directing,Director,1027073
False,2,580824,Directing,Rainer Sarnet,Rainer Sarnet,1.226,/8rwwG6THd0fsO6dxN6XuU4nxrQt.jpg,6379d3085b2f47007532583f,Directing,Director,1050904
False,0,1822767,Directing,Juliane Niemann,Juliane Niemann,0.594,/bVAQGZN2EB5QoiiVhpREdonEexV.jpg,658a2001688cd0585085104e,Directing,Director,1078810
False,0,1134670,Directing,Daniel Hoesl,Daniel Hoesl,0.314,/vLmXSvelQcpf11FsPuEcUDBZ7P8.jpg,63d2227766ae4d0096b6e809,Directing,Director,1078810
False,0,2053029,Directing,Nguyễn Hữu Hoàng,Nguyễn Hữu Hoàng,0.001,,66a2fe5de23042dad0d4eccb,Directing,Director,1309123
False,0,2428652,Directing,Trần Hữu Tấn,Trần Hữu Tấn,0.001,,654ca91afd4f8000e4820cbe,Directing,Director,1202618
False,2,1594385,Acting,Trấn Thành,Trấn Thành,2.3689999999999998,/v4lijWKgO5fwsUN7Twvi1DYBXn5.jpg,6565a8afa8b2ca010bc0f8ab,Directing,Director,1210973
False,0,4447177,Directing,Lưu Thành Luân,Lưu Thành Luân,0.001,,6588d5a8fad8e95d228e6fc3,Directing,Director,1222274
False,0,1038736,Writing,Alvin B. Yapan,Alvin B. Yapan,0.897,/9JFlpmc0FQaDp7zyKNebPXodhVj.jpg,66b58b63ac4872dc849eae4c,Directing,Director,1327383
False,2,1481876,Directing,Felipe Gálvez,Felipe Gálvez,0.156,/fk6coQBF3JgZZQa1qccyOdmeqiM.jpg,64398088eec5b500776bf961,Directing,Director,989589
False,1,1299703,Directing,Suzanne Raes,Suzanne Raes,1.009,/c3qQSSHGY84p3YrKi0MDGGJdjgN.jpg,64358005af4324009aad25c6,Directing,Director,1090031
False,2,3713658,Directing,Jin Ong,王礼霖,0.082,/f5R8aMfGWRbTpj43shI4LxxRfVl.jpg,632f00e8663b870082d08500,Directing,Director,1027982
False,2,2838953,Directing,Keat Aun Chong,Keat Aun Chong,0.097,/yQ6L3DvD9waofsJRArF7Sco9SRc.jpg,6278b598724de1335025331a,Directing,Director,973587
